pdb	seed	DockQ_HA	iRMSD_HA	fnat_HA
8q95	105	0.7778591605394575	1.6305916798365558	0.9074074074074074
8vui	101	0.20421264819127197	4.3423743783404385	0.22727272727272727
9h4s	102	0.05688294214647619	10.961004898745834	0.1
9h4s	103	0.026117925044207776	12.008188201132624	0.0
9h4s	104			
9h4s	105	0.12560924266671675	10.821170877760132	0.3
9h6v	101	0.28190648068154395	5.41580278146102	0.3870967741935484
9h6v	102	0.27286480101399996	5.451373179912508	0.3709677419354839
9h6v	103	0.2639681906488954	5.622514756173447	0.3548387096774194
9h6v	104	0.28327471860102366	5.270162634451139	0.3709677419354839
9h6v	105	0.2671657069810208	5.728383453617043	0.3870967741935484
9h77	101	0.34241070523233047	3.8821735866393468	0.28846153846153844
9h77	102	0.17609722185066493	4.55709666757612	0.11538461538461539
9h77	103	0.14179115488277727	4.914597461574838	0.09615384615384616
9h77	104	0.14586088982905826	5.316106312718454	0.09615384615384616
9h77	105	0.13744672028616348	5.274614395548035	0.07692307692307693
9hi4	101	0.06294867679208656	9.051857768242407	0.05714285714285714
9hi4	102	0.7227145849946105	0.729649668147265	0.9142857142857143
9hi4	103	0.06411900400898994	9.093526529740558	0.08571428571428572
9hi4	104			
9hi4	105	0.07262455141887957	8.05334314196406	0.08571428571428572
9hi6	101	0.03931830744661454	13.211144117166711	0.0
9hi6	102	0.03590915451829863	13.308880444744078	0.0
9hi6	103	0.038887041801459826	12.645681833850192	0.0
9hi6	104	0.047129060585543586	12.768047715563464	0.02631578947368421
9hi6	105	0.04019976282170116	12.969934534518606	0.0
9hj9	101	0.043727037685907015	13.051461975337007	0.0
9hj9	102	0.039916629495266795	11.317053346311335	0.034482758620689655
9hj9	103	0.03264476813835957	13.764036411786462	0.0
9hj9	104	0.04657127942123097	12.798699029260407	0.0
9hj9	105	0.035140221977309614	13.477927443272515	0.0
9hk1	101	0.07320791433977741	11.12167157330942	0.0
9hk1	102	0.07150423682835777	11.541332099122815	0.0
9hk1	103	0.0752390038386103	11.078393342804922	0.0
9hk1	104	0.07053915827056635	11.354429652130653	0.0
9hk1	105	0.0434682055240622	13.26447210139463	0.0
9hll	101			
9hll	102	0.019877669832058808	9.455637005540957	0.0
9hll	103	0.16810442251408175	3.5203006619832276	0.23529411764705882
9hll	104			
9hll	105			
9hml	101	0.01919482602292537	12.343406224090236	0.0
9hml	102	0.01805173072088238	12.739048054813193	0.0
9hml	103	0.019774588350962675	12.45447080411156	0.0
9hml	104	0.01682261207307165	16.189125557976176	0.0
9hml	105	0.01933430474931522	12.70081487834655	0.0
9ho4	101	0.6375496754522109	2.5173505732247987	0.7833333333333333
9ho4	102	0.05724120519596119	9.660144908106636	0.016666666666666666
9ho4	103	0.056719139867898026	9.521017090122902	0.016666666666666666
9ho4	104	0.8006260516913999	1.4212519065995572	0.8833333333333333
9ho4	105	0.04169218450906967	13.199093891423265	0.0
9ho5	101	0.6054910896414863	2.418233008311802	0.7931034482758621
9ho5	102	0.9043191681427823	0.5551464847223103	0.9655172413793104
9ho5	103	0.8702499797424762	0.6609610638930472	0.9310344827586207
9ho5	104	0.8769634657695778	0.5911049752301284	0.9310344827586207
9ho5	105	0.9040470565423014	0.4759840877613417	0.9310344827586207
9ho6	101			
9ho6	102			
9ho6	103			
9ho6	104			
9ho6	105			
9hub	101	0.4534688615807423	3.594503345073827	0.7384615384615385
9hub	102	0.40337798264199815	4.26201101395436	0.6923076923076923
9huo	102	0.34592898461247296	5.190862824785652	0.5
9huo	103	0.46482085117609534	3.3514109849712823	0.5625
9huo	105	0.28569737833397163	5.297993796576905	0.484375
9hur	101	0.5765811779247473	2.3439233189031556	0.6724137931034483
9hur	102	0.5536953352236822	2.4292870236621313	0.6379310344827587
9hur	103	0.5928887232948058	2.2567920047388697	0.6896551724137931
9hur	104	0.6177718873812319	2.193031666033847	0.7068965517241379
9hur	105	0.5567739833989657	2.379494136478898	0.6551724137931034
9hxo	101	0.2933936693754352	5.727808287027133	0.47692307692307695
9hxo	102			
9hxo	103	0.29843047906067915	5.441339991393949	0.49230769230769234
9hxo	104	0.2970294547561175	5.681708049427063	0.5076923076923077
9hxo	105			
9hzj	101	0.5462220914717665	2.2789185445250233	0.75
9hzj	102	0.5188007103772144	2.408123731903115	0.75
9hzj	103	0.8425772336421121	0.9308276937397442	0.875
9hzj	104	0.8259233707849223	1.0461812442105942	0.875
9hzj	105	0.5860305907559672	2.248919972517907	0.775
9hzk	101	0.3686618690135593	2.707127709623073	0.46511627906976744
9hzk	102	0.3574002109939174	2.8180002714844	0.46511627906976744
9hzk	103	0.39302966042014736	2.678679761195138	0.5116279069767442
9hzk	104	0.36163173731687365	2.7886284072140635	0.46511627906976744
9hzk	105	0.37816050834164566	2.7845882176662013	0.5116279069767442
9i59	101			
9i59	102			
9i59	103			
9i59	104			
9i59	105			
9iqp	101	0.04916568008257436	9.978898170662355	0.031746031746031744
9iqp	102	0.06549604012478401	9.703988241219944	0.06349206349206349
9iqp	103	0.06771256578703394	8.791878342653995	0.047619047619047616
9iqp	104	0.06717728006769343	9.429320768763176	0.06349206349206349
9iqp	105	0.06492862933412684	8.717027881756872	0.031746031746031744
9jbq	101	0.07571400025847545	8.51675956601014	0.05555555555555555
9jbq	102	0.0934250260492639	8.388709019225363	0.05555555555555555
9jbq	103	0.032068448802721396	12.64376400793499	0.0
9jbq	104	0.03515750990976901	12.855600508399618	0.0
9jbq	105	0.0798812039529423	8.17818124147882	0.05555555555555555
9jcy	101	0.021712985854582284	8.761702644379772	0.017857142857142856
9jcy	102	0.5352654069945165	2.179036275679007	0.5357142857142857
9jcy	103	0.18534725506870628	4.1542318240754454	0.30357142857142855
9jcy	104	0.5916594876108653	1.7243457497831804	0.5892857142857143
9jcy	105	0.024252574341233957	8.524525561312938	0.017857142857142856
9jd0	101	0.1367760699993542	9.85751601996547	0.28169014084507044
9jd0	102	0.22334680495070827	4.958233658672955	0.38028169014084506
9jd0	103	0.1945945811241833	5.491580433378315	0.352112676056338
9jd0	104	0.20334001694653336	5.8873349104743715	0.4084507042253521
9jd0	105	0.13126811007331285	9.500459447982752	0.2676056338028169
9jd1	101	0.22678704361550717	6.226852256886402	0.5789473684210527
9jd1	102	0.29632318065929764	4.2707665613428665	0.6578947368421053
9jd1	103	0.21571046646965494	6.3152516373629535	0.5526315789473685
9jd1	104	0.3041804774132956	3.9962994372965857	0.6578947368421053
9jd1	105	0.1880189641035059	10.737247757782558	0.5263157894736842
9jeb	101	0.008821828106967468	25.48521275830236	0.0
9jeb	102	0.007920227012855186	25.557447640224414	0.0
9jeb	103	0.012039841051500744	24.712801677101908	0.0
9jeb	104	0.01284621565421929	23.56286161028887	0.0
9jeb	105			
9jno	101	0.1514704445739393	7.525399862623823	0.2
9jno	102	0.06220566621507665	11.388400661225223	0.10909090909090909
9jno	103	0.01667350175651053	12.903147276493424	0.01818181818181818
9jno	104	0.03964309034729117	8.566915763018699	0.05454545454545454
9jno	105	0.004726155775144045	17.565879747866013	0.0
9jqv	101	0.01530544336786771	14.041710858223611	0.024390243902439025
9jqv	102	0.029950958472016963	13.283665655518918	0.04878048780487805
9jqv	103	0.024954256158759323	13.037799103295743	0.04878048780487805
9jqv	104	0.008959136620562762	16.590850404324424	0.0
9jqv	105			
9k6j	101	0.03777258716506626	12.799467005963988	0.058823529411764705
9k6j	102	0.04153114230242847	12.919550980860093	0.07352941176470588
9k6j	103	0.04420114983482063	12.700678275691988	0.07352941176470588
9k6j	104	0.041998452703795576	12.833262828627372	0.07352941176470588
9k6j	105	0.046725973945138916	12.83155985866169	0.08823529411764706
9kur	101			
9kur	102	0.019342429864544524	11.479256080825092	0.0
9kur	103			
9kur	104	0.022030780566502258	9.63588215021466	0.0
9kur	105	0.021810116799788767	12.388185499360272	0.0
9l9y	101			
9l9y	102			
9l9y	103	0.11144169311827101	10.056992569333067	0.1935483870967742
9l9y	104			
9l9y	105			
9lad	101	0.9199282519912249	0.5832877450939277	0.9361702127659575
9lad	102	0.9041377638187731	0.6995461436187335	0.9574468085106383
9lad	103	0.9084236430766569	0.7042789533179435	0.9574468085106383
9lad	104	0.9193623547734582	0.6110105028872247	0.9787234042553191
9lad	105	0.923694046840978	0.6659609426027621	0.9787234042553191
9lh2	101			
9lh2	102			
9lh2	103			
9lh2	104			
9lh2	105			
9lme	101	0.009634884474762755	15.92307137576458	0.0
9lme	102	0.009858234370389365	15.63757097398745	0.0
9lme	103	0.009635963256557011	16.00965181232058	0.0
9lme	104	0.009605917191413923	16.054804196185867	0.0
9lme	105	0.009695710473243397	15.999381299198793	0.0
9lrf	101	0.41181814549627643	1.7740236358316133	0.6888888888888889
9lrf	102	0.2539910202605078	4.580918884845911	0.35555555555555557
9lrf	103	0.4237091282440357	1.618886520356107	0.6666666666666666
9lrf	104	0.012710959160241009	11.207016548286338	0.0
9lrf	105	0.13578234217397178	7.3656307978940365	0.17777777777777778
9m5b	101	0.8785845388282012	0.8464462074797875	0.9722222222222222
9m5b	102	0.8816591366530927	0.8353592202392613	0.9722222222222222
9m5b	103	0.8807787138776936	0.7693042562251448	0.9444444444444444
9m5b	104	0.7969416584848706	1.0268971638697688	0.8333333333333334
9m5b	105	0.8497963956392841	0.8691442098803435	0.9166666666666666
9m6j	101	0.018083281776656038	13.518484728624626	0.0
9m6j	102	0.01778430156271105	13.637350880712672	0.0
9m6j	103	0.027424300612295244	14.413255769903216	0.021739130434782608
9m6j	104	0.026848512702698685	14.578500694096206	0.021739130434782608
9m6j	105	0.0265932076728512	14.791296232245678	0.021739130434782608
9m6o	101			
9m6o	102			
9m6o	103			
9m6o	104			
9m6o	105			
9mer	101	0.05870253379042706	9.701913518777209	0.06896551724137931
9mer	102	0.030783971062375255	12.980046510408313	0.0
9mer	103	0.03439870954679799	13.083220394161513	0.0
9mer	104	0.037273283448542416	11.828561395044593	0.034482758620689655
9mer	105	0.03269686167999545	13.10556214372194	0.0
9mev	101	0.03462321560273689	13.731889743667995	0.0
9mev	102	0.032156666185743525	13.819050145833682	0.0
9mev	103	0.038032002489671486	13.204032845507493	0.0
9mev	104	0.033082400516900104	13.81630039170891	0.0
9mev	105	0.03124550490128054	13.89190569764712	0.0
9mic	101	0.7661047918201742	0.8315586903210169	0.8356164383561644
9mic	102	0.7446664510949961	0.9040125527232707	0.821917808219178
9mic	103	0.7204400602385251	0.8173707389257092	0.8082191780821918
9mic	104	0.761505979762014	0.8237817628754602	0.821917808219178
9mic	105	0.7420342947675014	1.1316459999906192	0.7671232876712328
9mid	101	0.03758490035858064	13.471934335267827	0.013157894736842105
9mid	102	0.677649535871093	1.703133198164612	0.7236842105263158
9mid	103	0.044617284692591776	14.865750813673944	0.039473684210526314
9mid	104	0.20287189670589023	5.129500259410657	0.21052631578947367
9mid	105	0.7448770897852769	1.20582217634515	0.6710526315789473
9mif	101	0.8327578854409766	0.9744061988020913	0.8148148148148148
9mif	102	0.8193659783771935	1.0773407526296404	0.8271604938271605
9mif	103	0.8252293669095389	0.9133191414882588	0.7777777777777778
9mif	104	0.8417567016660056	0.9032308943701979	0.8271604938271605
9mif	105	0.855262341602493	0.9420119688748289	0.8641975308641975
9mj3	101	0.6266019850182482	1.8640909069153413	0.7333333333333333
9mj3	102	0.6947048084727419	2.0716026871889883	0.8333333333333334
9mj3	103	0.6779787448212292	1.8655973341962013	0.7333333333333333
9mj3	104	0.6631418717474666	1.8762782300639544	0.7166666666666667
9mj3	105	0.648088900525067	2.052660181912151	0.8
9ml8	101			
9ml8	102			
9ml8	103			
9ml8	104			
9ml8	105			
9mqv	101	0.28927217300326397	2.583438580233046	0.4909090909090909
9mqv	102	0.3381524446799811	3.0033781154588355	0.509090909090909
9mqv	103	0.26714847792735313	3.440786849163459	0.16363636363636364
9mqv	104	0.049511392317483194	9.897744923330148	0.03636363636363636
9mqv	105	0.006141299417012213	17.46407499023132	0.0
9mxi	101	0.8092777676543389	0.9418750554865041	0.8269230769230769
9mxi	102	0.04396293107914639	14.364268582634567	0.0
9mxi	103	0.5949969992327232	1.6226568612330337	0.6923076923076923
9mxi	104	0.7364506104639558	1.0269256181831097	0.7307692307692307
9mxi	105	0.7689985793769117	0.9924310148079977	0.75
9n8i	101	0.19090852714570986	4.564447567323852	0.10714285714285714
9n8i	102	0.037867811385562035	12.413041645997707	0.03571428571428571
9n8i	103	0.03984371345746046	11.737044183982517	0.03571428571428571
9n8i	104	0.05605609475539159	11.419899795012432	0.0
9n8i	105	0.034278547968263635	12.09011005360987	0.0
9n8n	101	0.0038106265329165743	25.170666159159026	0.0
9n8n	102	0.0036824860032659873	25.099794181800576	0.0
9n8n	103	0.002730814012699397	25.871317421116512	0.0
9n8n	104	0.0059946171528169985	15.665587285512153	0.0
9n8n	105	0.002794262242509798	25.550038476406122	0.0
9ncd	101	0.05263578109867833	10.467234868023649	0.0
9ncd	102	0.050186460475493716	10.422768290254046	0.0
9ncd	103	0.05019994401438601	10.392290952023949	0.0
9ncd	104	0.05119541180685214	10.530098623020047	0.0
9ncd	105	0.0580245605913965	9.464925550589577	0.0
9njy	101	0.7145992451802368	0.9815680614755236	0.8974358974358975
9njy	102	0.729820028145813	0.9380528547225523	0.9487179487179487
9njy	103	0.8539949879031061	0.7117145321823835	0.9487179487179487
9njy	104	0.8133662548882962	0.8375904538595126	1.0
9njy	105	0.75661059410203	0.9296491676238212	0.9230769230769231
9npi	101	0.21178147411522552	4.074966687135465	0.16666666666666666
9npi	102	0.2169520231414006	4.2657517976333255	0.2857142857142857
9npi	103	0.26140167900175676	3.624447001588707	0.35714285714285715
9npi	104	0.20337112045749098	4.136447323657955	0.21428571428571427
9npi	105	0.2605756494172389	3.976076051157849	0.35714285714285715
9oar	101	0.03132583791883825	15.187972569458738	0.0
9oar	102	0.047501992684706305	10.81578363740597	0.046153846153846156
9oar	103	0.0261845848048798	13.318253882968348	0.015384615384615385
9oar	104	0.034133315142210206	14.912962522276967	0.0
9oar	105	0.03246749968402372	16.071554529287578	0.0
9obn	101	0.6750036197749095	1.8664341286782504	0.7692307692307693
9obn	102	0.7222044039119505	1.6522468224145723	0.7884615384615384
9obn	103			
9obn	104			
9obn	105	0.7155761435018154	1.6080215370697322	0.7884615384615384
9pi9	101			
9pi9	102			
9pi9	103			
9pi9	104			
9pi9	105			
9pru	101			
9pru	102			
9pru	103			
9pru	104			
9pru	105			
9pzi	101	0.05341437736773961	13.121618332956542	0.0
9pzi	102	0.7175767603243745	1.366042028515021	0.6981132075471698
9pzi	103	0.04971599567002971	12.087500757416601	0.018867924528301886
9pzi	104	0.6973253703664234	1.177805987406129	0.7169811320754716
9pzi	105	0.6920390349479767	1.2411501601711106	0.660377358490566
9q8l	101	0.03539521431518506	12.745019684931894	0.0
9q8l	102	0.03740402014075676	15.897313630062582	0.0
9q8l	103	0.031698713860733425	13.325473033262353	0.0
9q8l	104	0.05702372691436605	10.30020601860639	0.0
9q8l	105	0.023297666384256583	13.215481948094228	0.0
9qrv	101	0.05540215575581042	11.872648038884329	0.07407407407407407
9qrv	102	0.01611406425980331	12.304508223936832	0.0
9qrv	103	0.019055108911811676	12.378874872721898	0.0
9qrv	104	0.07356302874777157	12.537705637227075	0.14814814814814814
9qrv	105	0.050220759638579464	12.074233434006894	0.07407407407407407
9rit	101	0.791782812699171	1.3331278294901232	0.8571428571428571
9rit	102	0.8082983439450256	1.2560134057586951	0.8809523809523809
9rit	103	0.8753660982969849	0.9410251336668367	0.9523809523809523
9rit	104	0.8107352129244165	1.2110005516126592	0.8571428571428571
9rit	105	0.8897395210083916	0.8787161659683789	0.9523809523809523
9riu	101	0.11085694538039957	9.203254518213765	0.12962962962962962
9riu	102	0.09851635964984255	9.182443187756158	0.09259259259259259
9riu	103	0.09431206286368228	9.06279934216577	0.07407407407407407
9riu	104	0.11097090807270456	8.983326825045843	0.12962962962962962
9riu	105	0.1046330621551907	9.02131462566586	0.1111111111111111
9rm2	101			
9rm2	102			
9rm2	103			
9rm2	104			
9rm2	105	0.059121436196060397	10.622258554699402	0.11538461538461539
9rn6	101	0.46317499667999334	2.7165937470198425	0.6862745098039216
9rn6	102	0.5773107428073033	2.1718843152119898	0.7843137254901961
9rn6	103	0.5707539053826532	2.3655925379201546	0.7647058823529411
9rn6	104	0.4406026496839424	2.8802186030726507	0.6862745098039216
9rn6	105	0.6623052793229246	1.833707639127107	0.8235294117647058
9th6	101	0.01613280299805629	12.510133465757058	0.0
9th6	102	0.004358295027662325	26.971160745561	0.0
9th6	103	0.005251741029695277	29.687687088226284	0.0
9th6	104	0.004371153623546164	26.860684095861302	0.0
9th6	105	0.00562687538162342	29.020946015200597	0.0
9u8g	101	0.743513853623197	1.4646728787365555	0.8028169014084507
9u8g	102	0.7518450404525616	1.3312177344603167	0.7746478873239436
9u8g	103	0.7390654435040306	1.4454491113249974	0.7746478873239436
9u8g	104	0.7404319109314162	1.4539368134587807	0.7746478873239436
9u8g	105	0.7363873591248958	1.4806363977732668	0.7887323943661971
9uk5	101	0.035019376948115535	14.405491560685666	0.0
9uk5	102	0.08251927737432076	10.764506468001628	0.05172413793103448
9uk5	103	0.05244089940270402	12.383391425032515	0.0
9uk5	104	0.041731689010546746	12.60634668482752	0.0
9uk5	105	0.06538679875370751	10.165683820857605	0.0
9uvi	101	0.7103601330804997	1.105835298612608	0.5217391304347826
9uvi	102	0.7435663081295861	1.098395064611902	0.6086956521739131
9uvi	103	0.7021526704455009	1.0565223380249296	0.4782608695652174
9uvi	104	0.7086290500345659	1.158107138106087	0.5652173913043478
9uvi	105	0.7487133523618477	1.039107316743477	0.6086956521739131
9uzb	101	0.05169804276838563	8.773497088884977	0.047619047619047616
9uzb	102	0.1227253757767225	3.972416497986091	0.19047619047619047
9uzb	103	0.3668237165990032	3.293323098751605	0.5714285714285714
9uzb	104	0.3723890212281158	2.882923586236852	0.47619047619047616
9uzb	105	0.32167657002552524	3.3143500209922774	0.47619047619047616
9uzc	101	0.2547936710660683	3.108530559806508	0.42857142857142855
9uzc	102	0.035744415615890916	7.313145950391421	0.047619047619047616
9uzc	103	0.27747396508503835	3.6974505171574985	0.5714285714285714
9uzc	104	0.17806800770084028	5.502852903784225	0.3333333333333333
9uzc	105	0.07175205985975337	8.566855737429114	0.09523809523809523
9uzd	101	0.06487426946979741	9.755534310278197	0.13636363636363635
9uzd	102	0.2541225520833978	3.783908812109173	0.4090909090909091
9uzd	103	0.04771308553502553	7.685080534814721	0.09090909090909091
9uzd	104	0.24460224910602288	3.1113704943769536	0.36363636363636365
9uzd	105	0.1555672193750092	4.412388609788175	0.3181818181818182
9uze	101	0.1008942560211226	7.119509475481983	0.23809523809523808
9uze	102	0.07966122254065468	6.239541700128969	0.14285714285714285
9uze	103	0.3405228410235029	3.4881887582756614	0.3333333333333333
9uze	104	0.0067083660419000185	14.147219863384827	0.0
9uze	105	0.28350354140917805	3.485528506657158	0.47619047619047616
9uzf	101	0.05139930043921139	8.599039565283585	0.043478260869565216
9uzf	102	0.05012857259607075	8.736595750705186	0.043478260869565216
9uzf	103	0.15212769003955243	5.458260028531299	0.34782608695652173
9uzf	104	0.3358730791231593	3.2013533476086757	0.4782608695652174
9uzf	105	0.143119398979864	5.070761517330893	0.30434782608695654
9uzg	101	0.06277992869859146	11.264919595193215	0.14285714285714285
9uzg	102	0.23660369301618558	3.6700975121474952	0.47619047619047616
9uzg	103	0.3331963896223706	3.5075868304654976	0.42857142857142855
9uzg	104	0.33376978680024266	3.403176495203904	0.38095238095238093
9uzg	105	0.17271117414865175	3.611591319475493	0.2857142857142857
9uzh	101	0.04595386999368439	7.735777657451324	0.08695652173913043
9uzh	102	0.13459662092884642	3.9401071787551825	0.21739130434782608
9uzh	103	0.030694455643813557	11.755553018791877	0.043478260869565216
9uzh	104	0.2601704028688987	4.639243963816259	0.21739130434782608
9uzh	105	0.046117199711432855	7.886743130552326	0.08695652173913043
9uzi	101	0.22966730629048995	3.7380467481496895	0.2
9uzi	102	0.2073076936226931	3.982868994207189	0.44
9uzi	103	0.22316716784872223	3.722624527956909	0.32
9uzi	104	0.40422616777087755	2.8394587095127672	0.56
9uzi	105	0.3319317423748659	3.293062363820557	0.52
9vdy	101	0.00831570285075453	12.667714928869264	0.0
9vdy	102	0.01921768006323615	9.599186672089726	0.0
9vdy	103	0.05671878126193783	13.719547984811747	0.0
9vdy	104	0.00805910501902457	14.09377367422254	0.0
9vdy	105	0.030832285791065044	16.020553442234327	0.06521739130434782
9vdz	101			
9vdz	102	0.5236677296465703	1.2213224552492958	0.6086956521739131
9vdz	103			
9vdz	104			
9vdz	105			
9vjj	101			
9vjj	102			
9vjj	103			
9vjj	104			
9vjj	105			
9vp0	101	0.038821924381811763	14.1811829582527	0.0
9vp0	102	0.04314694848427592	15.17465229398784	0.0
9vp0	103	0.045667188118868794	12.37668992510955	0.0
9vp0	104	0.08130726723820582	10.696742197257446	0.05263157894736842
9vp0	105	0.03320405670421877	13.531264864737006	0.0
9y0a	101	0.04658604377179653	13.058979068076987	0.0
9y0a	102	0.047775102457719314	13.786800772233367	0.0
9y0a	103	0.07471345847037282	8.668839392083349	0.0
9y0a	104	0.050114785049143885	12.766651535217424	0.0
9y0a	105	0.050187303124901016	12.92011814947932	0.0
9yio	101	0.01998419048472725	18.52747407057571	0.0
9yio	102	0.014567778492619551	19.956847077416352	0.0
9yio	103	0.019306328959319358	15.598402691609332	0.0
9yio	104	0.014975089112263798	20.340159305966736	0.0
9yio	105	0.015051910673778132	20.19918672436239	0.0
9hub	101	0.4534688615807423	3.594503345073827	0.7384615384615385
9hub	102	0.40337798264199815	4.26201101395436	0.6923076923076923
9hub	103	0.4488129330393102	3.6338577415353797	0.7076923076923077
9huo	101	0.360712931512933	3.978399811042263	0.546875
9huo	102	0.34592898461247296	5.190862824785652	0.5
